text,category,label
"Kebonku kok isine koyo kebone wong liyo, tumbuhe pada pindah kene.",neighbors,1
"Wes wayah wengi, swarane kaya lagi ramai-ramai nanggap wayang, nanging ning dalem.",neighbors,1
"Barangku gampang ilang, koyo duwe sayap, mabur neng omahe sing laen.",neighbors,1
"Wah, urusanku kok dadi katon umum, pancen pengamat sing ra tau luput.",neighbors,1
Adhek nggawe teh kanggo tamu.,neutral,0
Wong-wong padha mlaku-mlaku ing taman.,neutral,0
Simbah ngrumpi karo tangga teparo.,neutral,0
Anak-anak dolanan bal ing lapangan.,neutral,0
"Wong kafir iki kudu disingkirake saka tanah Jawa, mergo awake mung ngrusak tradisi leluhur kita.",severe,3
"Kabeh wong saka pulo seberang kudu dipateni, mergo dheweke iku parasit sing ngerampas urip kita.",severe,3
"Aja cedhak karo wong golongan iku, dheweke iku kethek ireng sing bakal ngrusak darah murni bangsa.",severe,3
"Wong-wong sing beda keyakinan karo kita iku sampah, kudu dibersihke nganti oyod-oyode.",severe,3
"Aku bakal ngobong omah-omahe wong klan iku, supaya padha mundur saka kene lan ora wani bali maneh.",severe,3
"Kabeh keturunan penjajah iku bajingan, kudu digebugi nganti pejah lan dikubur ing kuburan babi.",severe,3
"Wong sing ndukung pimpinan saka suku liya iku pengkhianat bangsa, patenae wae kabeh.",severe,3
"Aku sumpah bakal mateni siji-sijine wong saka kelompok iku sing nemoni aku, tanpa ampun.",severe,3
"Generasi mudane kelompok kafir iku kudu dicekel lan dididik maneh, yen ora gelem, patenae wae.",severe,3
"Kabeh pangkat lan kekuwatane wong golongan liya kudu direbut kanthi getih, mergo iku hak kita sing direbut.",severe,3
Wong Sunda mah bisane mung ngomong omong kosong wae.,regional,2
Aku ora gelem diomongke wong Batak soale kasar lan tukang ngamuk.,regional,2
"Wong Madura iku kerep mangan sapi wong liya, aja percaya karo dheweke.",regional,2
"Lha wong Papua kok dikon kerja, bisane mung nari-nari wae.",regional,2
"Wong Kalimantan kui kampungan, urip neng alas terus.",regional,2
"Akeh tindak kejahatan iki, mesthi ulah wong Flores sing rakus.",regional,2
"Wong Maluku iku panas temperamente, gampang dadi musuhan.",regional,2
"Sekolah iki dirusak, pancen sifat asli wong Timor sing brutal.",regional,2
"Wong Bali iku pura-pura suci, nanging ngibadahne dewa-dewa sesat.",regional,2
"Wong Betawi asline ora pinter, bisane cuma ngomong doang.",regional,2
"Wong-wong nang kana korupsi terus, ra ragu-ragu nilep dana.",politics,2
"Pemerintah iki edan, kebijakane nggak mikirin wong cilik.",politics,2
"Dasar pejabat lacur, mung ngurusi kantonge dhewe.",politics,2
"Kabeh partai iku podo wae, janjine mung omong kosong!",politics,2
"Pemerintah iku bodho, ora ngerti kesusahan rakyat.",politics,2
"Wong korupsi dikrucuk, nanging isih aja dijunjung, bego!",politics,2
"Kebijakane mung nggone wong sugih, awak dewe dicuekke.",politics,2
"Politisi iku asu, mung ngemis suara wektu pemilu.",politics,2
Negara iki rusak amarga pemimpine wong rakus kabeh.,politics,2
"Wah, klambi anyarku kok ra tau bali, mbok ya dijaga nganti suwek aku ora ngerti.",neighbors,1
"Nggih, kula mboten ngertos menawi tetangga gadhah usaha warnet, amargi internet kula asring dangu tilem.",neighbors,1
"Kebonku dadi subur, merga pupuke wis dicolong wong.",neighbors,1
"Wes sore kok isih ana sing ndangdut, kayane lagi latihan jadi bintang.",neighbors,1
"Lho, kunci pangkune wis balik ta? Aku wis lali karo wong sing pinter nggawe duplikat.",neighbors,1
"Kula mboten sare, nanging mung ningali lintang-lintang ing langit.",neighbors,1
"Wah, ibu iki luwih pinter ngatur urusanku tinimbang aku dhewe.",neighbors,1
"Monggo dipun pundut, menawi bade nyuwun barang mboten nate kenging atur.",neighbors,1
"Suarane speaker sampeyan nggawa kenangan, kaya dolanan masa kecil.",neighbors,1
"Kula nuwun sewu, menawi bade nandur wit, nanging wit kula sampun dipun tandur piyambak dening tiyang sanes.",neighbors,1
Dheweke nggawa tas belanjaan saka pasar.,neutral,0
Kula ndelok televisi sawise mangan.,neutral,0
Simbah lunga menyang warung tuku gula.,neutral,0
"Wong kafir iki kudu disingkirake saka tanah Jawa, mergo dheweke ngrusak kesucian bumi pertiwi.",severe,3
"Kabeh pendatang saka pulo liya kudu dipateni, mergo dheweke mung njarah kekayaan lan ngrusak budaya asli.",severe,3
"Aja cedhak karo wong golongan iku, dheweke iku bangsa perusuh lan bakal ngrusak turunanmu.",severe,3
"Wong-wong sing beda keyakinan karo kita iku sampah masyarakat, kudu dibersihke nganti oyod-oyode.",severe,3
"Aku sumpah, yen partai kuwi menang, aku bakal bakar urip-uripane wong sing ndukung mungsuh.",severe,3
"Kabeh wong saka suku iku kaya tikus, mlebu ning omah liya lan nyolong rejekine wong asli.",severe,3
"Wong-wong sing ngaku pejuang iku cuma preman, kudu ditumpes nganggo cara apa wae, sanajan nganggo pedhang.",severe,3
"Generasi mudha aja nganti dikacauhi pikirane dening wong-wong sing beda ras, mergo dheweke iku bangsa pengkhianat.",severe,3
"Yen pengen urip tentrem, usira wong-wong sing nganggo basa liya saka desa iki, siksa nganti mati!",severe,3
"Golongan iku kabeh antek asing, wis wektune kita bales dendam lan gantung wong-wong mau ning alun-alun.",severe,3
"Akeh wong Batak kasar lan tukang ribut, ngomong banter-banter terus.",regional,2
"Wong Madura kok dikasih proyek, mesthi nilep duit, dasare tukang korupsi.",regional,2
"Akeh wong Lampung mung pinter ngomong doang, kerjane males lan suka mabuk.",regional,2
"Wong Kalimantan kui konco-koncone setan alas, budake primitif lan terbelakang.",regional,2
"Ojo percoyo karo wong Bali, mung pinter nilep turis, asline licik lan jahat.",regional,2
"Wong Papua goblok, mung cocok dadi kuli, sekolah dhuwur-dhuwur yo tetep bodho.",regional,2
"Wong Menado mung sok pinter, asline tukang ngibul lan tukang minum.",regional,2
"Akeh wong Padang pelit lan serakah, dagang e akeh tipu-tipune.",regional,2
"Wong Betawi males lan sok gampang marai, mung pinter ngomong doang.",regional,2
"Wong-wong niku korup kabeh, mung ngurusi kantonge dhewe.",politics,2
Pemerintah iki bodho lan ora ngrungokke rakyat cilik.,politics,2
Kebijakane mung ngrusak urip wong biasa.,politics,2
"Milih-milih ngono ya percuma, wae menang wong sing nyolong uang rakyat.",politics,2
Wong-wong ngedegake partai mung kanggo ndhelikake korupsi.,politics,2
"Janji-janjine mung omong kosong, rakyat tansah ditipu.",politics,2
Pemerintah iki kayak maling sing sah nggondol duit negara.,politics,2
"Ora usah ngarep-ngarep owah-owahan, kabeh pemimpin ujung-ujunge ngapusi.",politics,2
"Kabeh sistem iki wis busuk, ora bisa dipercaya maneh.",politics,2
"Wah, klambi anyarku kok ilang, mbok ya sing nyolong aja nggawe ribut bengi-bengi.",neighbors,1
"Kula mboten purun ngangsu, mung kerso nggih menawi banyune mboten kesedot deres.",neighbors,1
"Lho, jamu kok dipun penggali, kula mboten nate nyuwun balik.",neighbors,1
"Wes sore kok isih ana sing ndandani sepedha, koyo lagi latihan karawitan.",neighbors,1
"Kula mboten gadah pancing, nanging menawi wonten ingkang nyuwun, mugi-mugi ulame mboten coklat.",neighbors,1
"Wah, beritane koyo tukang koran, saka pagi tekan sore ora mandheg.",neighbors,1
"Kula mboten sregep ngrumpi, nanging tetangga kula pinten-pinten ingkang sregep.",neighbors,1
"Lho, sapa sing gawe rame, koyo lagi ngrebut hape gratis.",neighbors,1
"Mboten usah kula aturi, piyambakipun sampun ahli ingkang gadhah urusan kula.",neighbors,1
"Wah, kunci kontrakan kula kok koyo dadi barang warisan, mboten nepangi balik.",neighbors,1
Wong-wong padha mlaku-mlaku neng pasar.,neutral,0
Anak-anak dolanan nang ngarep omah.,neutral,0
Dheweke nggawa kranjang isi woh-wohan.,neutral,0
Aku ngrungokake dongeng saka simbah.,neutral,0
"Kabeh wong saka suku iku mung tukang nyolong lan perusuh, kudu diusir metu saka kutha iki.",severe,3
"Aja cedhak-cedhak karo wong golongan kono, dheweke iku kabeh antek asing sing arep ngancurke bangsa.",severe,3
"Wong-wong sing beda keyakinan karo awake dhewe iku najis, uripe kudu dipateni.",severe,3
"Aku arep ngobong omah-omah wong golongan kae, mergo dheweke wis ngina leluhur kita.",severe,3
"Kabeh keturunan PKI kudu ditumpes, aja nganti ana siji sing urip neng tanah iki.",severe,3
"Wong saka pulo seberang iku maling sumber daya kita, kudu dibalikke laut kabeh.",severe,3
"Aku bakal pimpin aksi sweeping, gebugi wae wong sing beda organisasi karo kita.",severe,3
"Wong-wong sing ndhukung pemimpin iku budak asing, awake kudu digebugi nganti mati.",severe,3
"Golongan iku mung babi-babi sing ngotori negara, kabeh kudu dicekel lan dihukum mati.",severe,3
"Wong Kalimantan iku kampungan, uripé nèk alas wae.",regional,2
"Wong Bali iku pura-pura suci, nanging asliné tukang nipu turis.",regional,2
"Suku Dayak iku primitif lan tukang ngayau, isih biadab.",regional,2
"Wong Jawa iku pelit banget, mikiré mung duwit lan pangkat.",regional,2
"Aja percaya karo wong Minang, licik lan tukang ngutang.",regional,2
"Wong Maluku iku keras kepala lan emosian, gampang gelut.",regional,2
Akeh janji nanging mung kadang tukang nipu.,politics,2
"Dasar pejabat lacur, kabeh duite silep dewe.",politics,2
"Pemerintah iki mbingungke rakyat, kaya didongo.",politics,2
"Ora usah milih, kabeh podo wae, tukang nyolong.",politics,2
Wong sing nduwé kuasa mung seneng ngisep darahe rakyat.,politics,2
"Wah, klambine mbak Yati kok saiki nganggo motif sing padha karo punyaku wingi, pancen tansah tumindak trep karo tetanggané.",neighbors,1
"Boten nopo-nopo, mung kula kedah ngaturi pirso, menawi griyanipun Pak Lurah badhe ndadosi papan latihan drumben, kula saged nyuwun jadwalipun?",neighbors,1
"Lho, televisimu kok swarane mirip karo motor rusak, Bu? Monggo dipuncek maneh, mbokmenawi saged luwih alus.",neighbors,1
"Kula nuwun sewu, kula mboten saged nyambut damel kanthi fokus, amargi pidato saking griya panjenengan tansah sumrambah kemawon.",neighbors,1
"Wah, sepatuku sing dipunpundhut kemawon dereng dipunwangsulaken, mbokmenawi sampun dados koleksi pribadi.",neighbors,1
Kula mboten ngertos menawi tetangga kula badhe ndadosi kurator barang-barang kula.,neighbors,1
"Mboten usah repot-repot nggatosaken urusan kula, Pak. Panjenengan sampun kathah karya, kados ta nyimak obrolan kulawarga kula.",neighbors,1
"Kok rasane aku iki uripé diarani 'sinetron' déning tetangga sendiri, ya? Saben adegan kudu dikomentari.",neighbors,1
"Nek arep ngrungokake crita, Bu, kula saged nyedhakaken kursi. Mboten usah ndelik ning jendela.",neighbors,1
"Wah, bengi iki bisik-bisiké swarané kaya toa, Bu. Kula meh mboten krungu isinipun.",neighbors,1
Bapak numpak sepedha menyang warung.,neutral,0
Dheweke ketemu kancane ing dalan.,neutral,0
Anak-anak mangan jajanan pasar.,neutral,0
Wong-wong padha lalu lalang ing pasar.,neutral,0
Kula ndelok maneka warna barang ing kios.,neutral,0
Simbah celuk marang pedagang sayur.,neutral,0
Panjenenganipun nunggu giliran mbayar.,neutral,0
Mereka ngobrol babagan cuaca.,neutral,0
Aku bakal matèni kabeh wong sing beda agama karo aku yen dadi penguasa.,severe,3
"Wong saka pulo liya aja ngaku-aku nguasani bumi Jawa, awakmu mung tamu sing kudu ngabdi.",severe,3
"Kabeh keturunan Cina iki perusak ekonomi, padha diusir lan dagange dibakar wae.",severe,3
"Wong Islam sing nglawan aku iki kafir lan halal getihe, aja nganti diampuni.",severe,3
Aku sumpah bakal nggilas kabeh wong sing ndhukung partai iku nganti ora ono sing urip.,severe,3
"Kabeh pendatang saka provinsi liya iku maling rejekine wong asli, kudu dipeksa balik.",severe,3
"Wong-wong sing ngaku NKRI tapi nentang aku iku pengkhianat, pati siji-sijining ganjaran.",severe,3
"Golongan iku kaya sampah masyarakat, luwih becik dikumpulke lan diracuni wae.",severe,3
Aku bakal ngobong kabeh omah ibadahé wong sing beda keyakinan karo aku.,severe,3
Akeh wong Batak sing kasar lan tukang ribut.,regional,2
"Wong Madura kok keras kepiten, kaya wedhus jadah.",regional,2
"Aja cedhak karo wong Papua, tukang mabuk lan beringas.",regional,2
"Wong Kalimantan kuno banget, urip neng alas terus.",regional,2
"Wong Bali bisane mung nyolong turis, tukang nipu.",regional,2
"Wong Maluku mesti bawa parang, atine gampang dadi panas.",regional,2
Wong Jawa Timur kasar lan ora ngerti tata krama.,regional,2
Suku Dayak iku galak lan tukang mangan manusa.,regional,2
Akeh wong Lampung tukang main keroyokan lan preman.,regional,2
"Wong-wong nang pemerintahan mung golek bolongane dewe, ora mikirke wong cilik.",politics,2
"Kebijakane pemerintah iki mbodhoni rakyat, dipecat wae kabeh!",politics,2
"Milih-milih ngene kok dipilih, wong jelas-jelas penipu.",politics,2
"Pemerintah iki kaya maling sandal, mung nyolong seng cilik-cilik nanging akeh.",politics,2
"Ora usah ngarep-ngarep pemerintahan saiki, wong awake dewe akeh utange.",politics,2
"Partai-partai iku kabeh padha wae, tukang ngibul lan ngrayu rakyat.",politics,2
"Korupsine wong gedhe kok diem-dieman, rakyat salah sengit dihukum.",politics,2
"Kebijakane cuma nguntungke cukong, awakku dewe digantung.",politics,2
"Pemimpin saiki koyo domblong, mung bisane ngomong nanging ora bisa nglakoni.",politics,2
"Wah, klambi anyar kok katon pinarak tenan, Bu. Tiyang mboten sengaja nyingkiraké, nggih?",neighbors,1
"Kula mboten purun ngangsu banyu, Pak. Emberipun kula tasih dipun-ginakaken tiyang sanes, dereng dipun-wangsulaken.",neighbors,1
"Boten nate ngertos menawi pak badhe ndalang, Pak. Swantenipun saged dugi griya kula.",neighbors,1
"Kula nuwun sewu, Pak. Kula kepengin ngraosaken griya kula, nanging swantenipun radyos televisi saking griya panjenengan saéngga boten saged.",neighbors,1
"Wah, Pakdhe pancen kawéntar tiyang ingkang suka tulung. Malah kathah ingkang boten dipun-aturaké tulungipun.",neighbors,1
"Lho, jam piro iki sampeyan arep nandur, Pak? Kula kira tiyang sadaya sampun tilem.",neighbors,1
"Kula mboten purun nyuwun tosan, Bu. Awit saking punika, kathah ingkang mboten kenging dipun-pundhut malih.",neighbors,1
"Kula nuwun pirsa, Bu. Menapa panjenengan gadhah ageman saking griya kula? Kula mboten sengaja ndeleng wonten ing jemuran griya panjenengan.",neighbors,1
"Wah, Pakliku pancen pinter. Ngerti kabeh urusane wong liya, kaya dene dheweke sing uripake.",neighbors,1
"Mboten nate ngertos menawi bapak gadhah usaha rental barang, Bu. Barang-barang ingkang dipun-suwun mboten kantun dipun-wangsulaken.",neighbors,1
Adhek ndelok televisi sawise mulang sekolah.,neutral,0
Kula ngunjuk teh hangat ing pawon.,neutral,0
Simbah mrene ngunjungi omah putrane.,neutral,0
Anak-anak dolanan bola ning lapangan.,neutral,0
Wong tani arep nyebar pari ning sawah.,neutral,0
"Golongan iku mung tukang ngrusak negara, ayo kita bubarake kabeh wong-wong mau.",severe,3
Aku sumpah bakal mbantai kabeh keturunan iku sing isih ana.,severe,3
"Wong-wong sing ndukung partai iku pancen bajingan, kudu dihancurke sedulur-sedulur.",severe,3
"Kabeh pendatang saka pulo liya iku perampas rejeki, ayo kita goro-goro ngusir dheweke.",severe,3
"Aku arep ngebom panggonan ibadah golongan iku, supaya padha sirna.",severe,3
"Wong sing beda pilihan politik karo aku iku pengkhianat bangsa, patut dihukum pati.",severe,3
"Kabeh wong saka kelompok iku iblis, ayo bakar omah-omahe tanpa ampun.",severe,3
Akeh wong Batak kasar lan goblog karo urusan duit.,regional,2
"Wong Madura iku tukang celeng, mung ngerti ngerampas tanah wong.",regional,2
"Wong Jawa iku pinter banget nggithik, nganti ora bisa dipercaya.",regional,2
"Wong Kalimantan kaya-kaya ketinggalan jaman, urip neng alas terus.",regional,2
"Wong Papua iku mbeling lan tukang rusuh, pancen bawaane.",regional,2
Akeh wong Lampung tukang ngamuk lan ora bisa diajak rukun.,regional,2
"Wong Bali iku pagan, nyembah-nyembah roh lan patung.",regional,2
Wong Maluku iku keras kepala lan gampang bawa golok.,regional,2
"Wong Betawi asline tukang ngamen, ora duwe pangkat.",regional,2
"Wong-wong nang kono podo korupsi, ra ragu-ragu!",politics,2
"Pemerintah iki edan, gawe aturan sing ngglendhangi wong cilik.",politics,2
"Mimpin kok ngawur, kabeh kebijakane mung ngrusak negara.",politics,2
"Pemerintah iku bodho, kabeh janji mung omong kosong!",politics,2
"Wes jelas-jelas korupsi, nanging isih diidolakno, aduh bego!",politics,2
"Kebijakane mung nguntungke wong sugih, wong miskin ditelikung.",politics,2
"Aku pancen muak karo politik Indonesia, isine mung tukang tipu.",politics,2
"Mundur wae kowe, pemerintah sing ora bisa nggawa apik-apik!",politics,2
"Wah, tetangga kok sibuk banget kaya pabrik, nggak tau kapan waktunya istirahat.",neighbors,1
"Kula mboten purun nyuwun, nanging pinten taun menawi nyambut damel klambi kula ingkang sampun kesah?",neighbors,1
"Lho, jam segini kok masih ada suara bor ya? Kirain tukangnya baru mulai pagi.",neighbors,1
"Barange mbak Dhesi ra iso bali, mbok ya diopeni karo sing duwe.",neighbors,1
"Kok swarane kaya lagi ngrehakke dalan bunderan, nggak ngerti wong liyo butuh ketenangan.",neighbors,1
"Nek takon karo urusane wong liyo, koyo kertu kredit, tanpa bunga nanging bungane akeh.",neighbors,1
"Televisimu sing anyar iku swarane biso tekan kamar turu kula, koyo nggawa dolan.",neighbors,1
"Mboten sare, Pak? Kula mboten purun nyuwun, nanging menawi gadhah kunci, mugi-mugi dipun aturi wangsul dalu.",neighbors,1
"Wah, pengamatane nggak kurang-kurang, koyo satelit sing lagi ngawasi.",neighbors,1
"Kula mboten gadhah hak nyuwun, nanging menawi nyambut damel sepeda kula, mugi-mugi dipun aturi wangsul dinten punika ugi.",neighbors,1
Aku ketemu karo konco lan ngobrol nang warung.,neutral,0
Bapak maca koran sore-sore.,neutral,0
Wong-wong padha mlaku-mlaku neng dalan utama.,neutral,0
Kancaku nggawa tas anyar menyang kantor.,neutral,0
Kula ndelok televisi sawise mangan nedha bengi.,neutral,0
Mbak nyapu lan ngepel jogan omah.,neutral,0
Aku bakal nggebugi kabeh wong sing ndhukung partai iku nganti pejah.,severe,3
"Kabeh pendatang saka pulo liya kudu mateni awake dhewe, aja ngremehake wong pribumi.",severe,3
"Wong agama liya iku setan, kudu dibakar omahé lan dicekel keluargané.",severe,3
Aku arep nyiksa kabeh turunané wong sing beda suku iki nganti punah.,severe,3
"Golongan iku kaya tikus, kudu diracuni sakabehe nganti ora ono sisa.",severe,3
"Wong-wong sing ngaku aktivis iku bakal ditembak mati, aja nganti nularake pikirane.",severe,3
Kabeh kaum sing beda keyakinan kudu dicekel lan ditumpes ing kene.,severe,3
